VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT0.x, TANGENT0.y, TANGENT0.z, TANGENT0.w, TANGENT1.x, TANGENT1.y, TANGENT1.z, TANGENT1.w, BLENDWEIGHT.x, BLENDWEIGHT.y, BLENDWEIGHT.z, BLENDWEIGHT.w, BLENDINDICES.x, BLENDINDICES.y, BLENDINDICES.z, BLENDINDICES.w, COLOR0.x, COLOR0.y, COLOR0.z, COLOR0.w, COLOR1.x, COLOR1.y, COLOR1.z, COLOR1.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y
1578, 789, -0.01318, -0.30029,  0.05908,  0.4868,  0.41838,  0.99413,  0.00,  1.00,  0.48583,  0.51124,  1.00,  1.00,  0.48974,  0.51222,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98824,  0.98824,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.79457,  0.0919, -1.17801,  1.01787,  1.00,  0.00
1579, 791,  0.0752, -0.29199,  0.06006,  0.51711,  0.40665,  0.99022,  0.00,  0.98338,  0.62952,  0.50733,  1.00,  0.97752,  0.64809,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.91028,  0.0919, -1.08051,  1.01857,  1.00,  0.00
1580, 790,  0.07471, -0.2876,  0.06104,  0.52102,  0.40469,  0.99022,  0.00,  0.9824,  0.62952,  0.5044,  1.00,  0.97752,  0.64712,  0.50831,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.91028,  0.08545, -1.08051,  1.01382,  1.00,  0.00
1581, 790,  0.07471, -0.2876,  0.06104,  0.52102,  0.40469,  0.99022,  0.00,  0.9824,  0.62952,  0.5044,  1.00,  0.97752,  0.64712,  0.50831,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.91028,  0.08545, -1.08051,  1.01382,  1.00,  0.00
1582, 791,  0.0752, -0.29199,  0.06006,  0.51711,  0.40665,  0.99022,  0.00,  0.98338,  0.62952,  0.50733,  1.00,  0.97752,  0.64809,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.91028,  0.0919, -1.08051,  1.01857,  1.00,  0.00
1583, 792,  0.15771, -0.25781,  0.06055,  0.56207,  0.39492,  0.98436,  0.00,  0.95992,  0.69501,  0.48289,  1.00,  0.94819,  0.72043,  0.48974,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99608,  0.99608,  0.01176,  0.07843,  1.00,  0.00,  1.00,  0.00,  0.99966,  0.0919, -1.00519,  1.02455,  1.00,  0.00
1584, 792,  0.15771, -0.25781,  0.06055,  0.56207,  0.39492,  0.98436,  0.00,  0.95992,  0.69501,  0.48289,  1.00,  0.94819,  0.72043,  0.48974,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99608,  0.99608,  0.01176,  0.07843,  1.00,  0.00,  1.00,  0.00,  0.99966,  0.0919, -1.00519,  1.02455,  1.00,  0.00
1585, 793,  0.15576, -0.25439,  0.06152,  0.56598,  0.39296,  0.98436,  0.00,  0.95992,  0.69501,  0.47996,  1.00,  0.94917,  0.71945,  0.4868,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99608,  0.99608,  0.01176,  0.07843,  1.00,  0.00,  1.00,  0.00,  0.99956,  0.08545, -1.00528,  1.01967,  1.00,  0.00
1586, 790,  0.07471, -0.2876,  0.06104,  0.52102,  0.40469,  0.99022,  0.00,  0.9824,  0.62952,  0.5044,  1.00,  0.97752,  0.64712,  0.50831,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.91028,  0.08545, -1.08051,  1.01382,  1.00,  0.00
1587, 794, -0.02344,  0.29443,  0.04688,  0.4653,  0.8045,  0.89638,  0.00,  0.00391,  0.43695,  0.5044,  1.00,  0.00489,  0.42815,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.09071, -0.08801,  1.02272,  1.00,  0.00
1588, 795, -0.10986,  0.27295,  0.0459,  0.3871,  0.76735,  0.90616,  0.00,  0.02248,  0.35679,  0.46139,  1.00,  0.02444,  0.34702,  0.46823,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  0.03529,  1.00,  0.00,  1.00,  0.00,  0.99956,  0.09071, -0.00504,  1.02477,  1.00,  0.00
1589, 796, -0.10791,  0.26904,  0.04883,  0.38905,  0.76931,  0.90616,  0.00,  0.02151,  0.35973,  0.46237,  1.00,  0.02444,  0.34897,  0.47019,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98431,  0.98431,  0.01176,  0.26275,  1.00,  0.00,  1.00,  0.00,  0.99956,  0.0858, -0.00504,  1.01982,  1.00,  0.00
1590, 796, -0.10791,  0.26904,  0.04883,  0.38905,  0.76931,  0.90616,  0.00,  0.02151,  0.35973,  0.46237,  1.00,  0.02444,  0.34897,  0.47019,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98431,  0.98431,  0.01176,  0.26275,  1.00,  0.00,  1.00,  0.00,  0.99956,  0.0858, -0.00504,  1.01982,  1.00,  0.00
1591, 797, -0.02246,  0.29004,  0.05029,  0.46921,  0.8045,  0.89443,  0.00,  0.00098,  0.47116,  0.48289,  1.00,  0.00098,  0.46334,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.0858, -0.08801,  1.01726,  1.00,  0.00
1592, 794, -0.02344,  0.29443,  0.04688,  0.4653,  0.8045,  0.89638,  0.00,  0.00391,  0.43695,  0.5044,  1.00,  0.00489,  0.42815,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.09071, -0.08801,  1.02272,  1.00,  0.00
1593, 798,  0.06543,  0.28955,  0.04834,  0.55621,  0.80841,  0.88856,  0.00,  0.00782,  0.58749,  0.50244,  1.00,  0.00684,  0.58456,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.09071, -0.17232,  1.02151,  1.00,  0.00
1594, 794, -0.02344,  0.29443,  0.04688,  0.4653,  0.8045,  0.89638,  0.00,  0.00391,  0.43695,  0.5044,  1.00,  0.00489,  0.42815,  0.51124,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.09071, -0.08801,  1.02272,  1.00,  0.00
1595, 797, -0.02246,  0.29004,  0.05029,  0.46921,  0.8045,  0.89443,  0.00,  0.00098,  0.47116,  0.48289,  1.00,  0.00098,  0.46334,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.0858, -0.08801,  1.01726,  1.00,  0.00
1596, 797, -0.02246,  0.29004,  0.05029,  0.46921,  0.8045,  0.89443,  0.00,  0.00098,  0.47116,  0.48289,  1.00,  0.00098,  0.46334,  0.48876,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.90108,  0.0858, -0.08801,  1.01726,  1.00,  0.00
1597, 799,  0.06494,  0.28516,  0.05176,  0.55816,  0.80841,  0.88856,  0.00,  0.01466,  0.61877,  0.47898,  1.00,  0.01369,  0.61584,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.0858, -0.17232,  1.01598,  1.00,  0.00
1598, 798,  0.06543,  0.28955,  0.04834,  0.55621,  0.80841,  0.88856,  0.00,  0.00782,  0.58749,  0.50244,  1.00,  0.00684,  0.58456,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.09071, -0.17232,  1.02151,  1.00,  0.00
1599, 800,  0.14893,  0.2583,  0.05029,  0.64223,  0.78104,  0.88856,  0.00,  0.05376,  0.7263,  0.49951,  1.00,  0.05181,  0.72141,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.09071, -0.25549,  1.02187,  1.00,  0.00
1600, 798,  0.06543,  0.28955,  0.04834,  0.55621,  0.80841,  0.88856,  0.00,  0.00782,  0.58749,  0.50244,  1.00,  0.00684,  0.58456,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.09071, -0.17232,  1.02151,  1.00,  0.00
1601, 799,  0.06494,  0.28516,  0.05176,  0.55816,  0.80841,  0.88856,  0.00,  0.01466,  0.61877,  0.47898,  1.00,  0.01369,  0.61584,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.0858, -0.17232,  1.01598,  1.00,  0.00
1602, 799,  0.06494,  0.28516,  0.05176,  0.55816,  0.80841,  0.88856,  0.00,  0.01466,  0.61877,  0.47898,  1.00,  0.01369,  0.61584,  0.48192,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.80103,  0.0858, -0.17232,  1.01598,  1.00,  0.00
1603, 801,  0.14697,  0.25488,  0.05322,  0.64614,  0.77908,  0.88856,  0.00,  0.07038,  0.75562,  0.47801,  1.00,  0.06549,  0.74682,  0.48583,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96471,  0.96471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.0858, -0.25549,  1.01445,  1.00,  0.00
1604, 800,  0.14893,  0.2583,  0.05029,  0.64223,  0.78104,  0.88856,  0.00,  0.05376,  0.7263,  0.49951,  1.00,  0.05181,  0.72141,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.09071, -0.25549,  1.02187,  1.00,  0.00
1605, 802,  0.21924,  0.2041,  0.05225,  0.71456,  0.72239,  0.89247,  0.00,  0.14272,  0.84946,  0.49756,  1.00,  0.13685,  0.8436,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.09071, -0.34152,  1.01721,  1.00,  0.00
1606, 800,  0.14893,  0.2583,  0.05029,  0.64223,  0.78104,  0.88856,  0.00,  0.05376,  0.7263,  0.49951,  1.00,  0.05181,  0.72141,  0.5044,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96078,  0.96078,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.09071, -0.25549,  1.02187,  1.00,  0.00
1607, 801,  0.14697,  0.25488,  0.05322,  0.64614,  0.77908,  0.88856,  0.00,  0.07038,  0.75562,  0.47801,  1.00,  0.06549,  0.74682,  0.48583,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96471,  0.96471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.0858, -0.25549,  1.01445,  1.00,  0.00
1608, 801,  0.14697,  0.25488,  0.05322,  0.64614,  0.77908,  0.88856,  0.00,  0.07038,  0.75562,  0.47801,  1.00,  0.06549,  0.74682,  0.48583,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96471,  0.96471,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.70233,  0.0858, -0.25549,  1.01445,  1.00,  0.00
1609, 803,  0.21631,  0.20117,  0.05518,  0.71652,  0.72043,  0.89443,  0.00,  0.16618,  0.87097,  0.47605,  1.00,  0.16422,  0.86901,  0.47801,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.0858, -0.34152,  1.01164,  1.00,  0.00
1610, 802,  0.21924,  0.2041,  0.05225,  0.71456,  0.72239,  0.89247,  0.00,  0.14272,  0.84946,  0.49756,  1.00,  0.13685,  0.8436,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.09071, -0.34152,  1.01721,  1.00,  0.00
1611, 804,  0.27051,  0.13135,  0.05469,  0.75758,  0.64223,  0.9042,  0.00,  0.26002,  0.93842,  0.49853,  1.00,  0.261,  0.93939,  0.49756,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.09071, -0.42661,  1.01768,  1.00,  0.00
1612, 802,  0.21924,  0.2041,  0.05225,  0.71456,  0.72239,  0.89247,  0.00,  0.14272,  0.84946,  0.49756,  1.00,  0.13685,  0.8436,  0.50342,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.09071, -0.34152,  1.01721,  1.00,  0.00
1613, 803,  0.21631,  0.20117,  0.05518,  0.71652,  0.72043,  0.89443,  0.00,  0.16618,  0.87097,  0.47605,  1.00,  0.16422,  0.86901,  0.47801,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.0858, -0.34152,  1.01164,  1.00,  0.00
1614, 803,  0.21631,  0.20117,  0.05518,  0.71652,  0.72043,  0.89443,  0.00,  0.16618,  0.87097,  0.47605,  1.00,  0.16422,  0.86901,  0.47801,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.96863,  0.96863,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.60025,  0.0858, -0.34152,  1.01164,  1.00,  0.00
1615, 805,  0.26709,  0.12988,  0.05713,  0.75758,  0.64027,  0.9042,  0.00,  0.28935,  0.95308,  0.47703,  1.00,  0.29032,  0.95308,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.0858, -0.42661,  1.01184,  1.00,  0.00
1616, 804,  0.27051,  0.13135,  0.05469,  0.75758,  0.64223,  0.9042,  0.00,  0.26002,  0.93842,  0.49853,  1.00,  0.261,  0.93939,  0.49756,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.09071, -0.42661,  1.01768,  1.00,  0.00
1617, 806,  0.29834,  0.04688,  0.05664,  0.76344,  0.55425,  0.91984,  0.00,  0.3998,  0.99022,  0.49951,  1.00,  0.3998,  0.99022,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.09071, -0.51202,  1.01811,  1.00,  0.00
1618, 804,  0.27051,  0.13135,  0.05469,  0.75758,  0.64223,  0.9042,  0.00,  0.26002,  0.93842,  0.49853,  1.00,  0.261,  0.93939,  0.49756,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.09071, -0.42661,  1.01768,  1.00,  0.00
1619, 805,  0.26709,  0.12988,  0.05713,  0.75758,  0.64027,  0.9042,  0.00,  0.28935,  0.95308,  0.47703,  1.00,  0.29032,  0.95308,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.0858, -0.42661,  1.01184,  1.00,  0.00
1620, 805,  0.26709,  0.12988,  0.05713,  0.75758,  0.64027,  0.9042,  0.00,  0.28935,  0.95308,  0.47703,  1.00,  0.29032,  0.95308,  0.47605,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.49927,  0.0858, -0.42661,  1.01184,  1.00,  0.00
1621, 807,  0.29443,  0.04639,  0.05908,  0.76344,  0.55425,  0.91984,  0.00,  0.43402,  0.99511,  0.47703,  1.00,  0.43695,  0.99511,  0.47507,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.0858, -0.51202,  1.01215,  1.00,  0.00
1622, 806,  0.29834,  0.04688,  0.05664,  0.76344,  0.55425,  0.91984,  0.00,  0.3998,  0.99022,  0.49951,  1.00,  0.3998,  0.99022,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.09071, -0.51202,  1.01811,  1.00,  0.00
1623, 808,  0.2998, -0.04199,  0.05859,  0.73607,  0.47703,  0.93939,  0.00,  0.54643,  0.99804,  0.50147,  1.00,  0.56598,  0.99511,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.09071, -0.59636,  1.01793,  1.00,  0.00
1624, 806,  0.29834,  0.04688,  0.05664,  0.76344,  0.55425,  0.91984,  0.00,  0.3998,  0.99022,  0.49951,  1.00,  0.3998,  0.99022,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.09071, -0.51202,  1.01811,  1.00,  0.00
1625, 807,  0.29443,  0.04639,  0.05908,  0.76344,  0.55425,  0.91984,  0.00,  0.43402,  0.99511,  0.47703,  1.00,  0.43695,  0.99511,  0.47507,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.0858, -0.51202,  1.01215,  1.00,  0.00
1626, 807,  0.29443,  0.04639,  0.05908,  0.76344,  0.55425,  0.91984,  0.00,  0.43402,  0.99511,  0.47703,  1.00,  0.43695,  0.99511,  0.47507,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97255,  0.97255,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.3979,  0.0858, -0.51202,  1.01215,  1.00,  0.00
1627, 809,  0.2959, -0.04102,  0.06055,  0.73803,  0.47898,  0.93939,  0.00,  0.58358,  0.99218,  0.47898,  1.00,  0.62561,  0.9824,  0.45552,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.0858, -0.59636,  1.01376,  1.00,  0.00
1628, 808,  0.2998, -0.04199,  0.05859,  0.73607,  0.47703,  0.93939,  0.00,  0.54643,  0.99804,  0.50147,  1.00,  0.56598,  0.99511,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.09071, -0.59636,  1.01793,  1.00,  0.00
1629, 810,  0.2749, -0.12695,  0.05957,  0.68328,  0.42229,  0.95894,  0.00,  0.69208,  0.96188,  0.50147,  1.00,  0.72923,  0.94428,  0.48387,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98039,  0.98039,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.09071, -0.68121,  1.02705,  1.00,  0.00
1630, 808,  0.2998, -0.04199,  0.05859,  0.73607,  0.47703,  0.93939,  0.00,  0.54643,  0.99804,  0.50147,  1.00,  0.56598,  0.99511,  0.49071,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.09071, -0.59636,  1.01793,  1.00,  0.00
1631, 809,  0.2959, -0.04102,  0.06055,  0.73803,  0.47898,  0.93939,  0.00,  0.58358,  0.99218,  0.47898,  1.00,  0.62561,  0.9824,  0.45552,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.0858, -0.59636,  1.01376,  1.00,  0.00
1632, 809,  0.2959, -0.04102,  0.06055,  0.73803,  0.47898,  0.93939,  0.00,  0.58358,  0.99218,  0.47898,  1.00,  0.62561,  0.9824,  0.45552,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.97647,  0.97647,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.29782,  0.0858, -0.59636,  1.01376,  1.00,  0.00
1633, 811,  0.27148, -0.12549,  0.06152,  0.68524,  0.42424,  0.95699,  0.00,  0.72825,  0.94428,  0.48094,  1.00,  0.7478,  0.93353,  0.47116,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98431,  0.98431,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.0858, -0.68121,  1.02403,  1.00,  0.00
1634, 810,  0.2749, -0.12695,  0.05957,  0.68328,  0.42229,  0.95894,  0.00,  0.69208,  0.96188,  0.50147,  1.00,  0.72923,  0.94428,  0.48387,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98039,  0.98039,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.09071, -0.68121,  1.02705,  1.00,  0.00
1635, 812,  0.22607, -0.20166,  0.06055,  0.62072,  0.39687,  0.97458,  0.00,  0.83089,  0.87488,  0.49756,  1.00,  0.82502,  0.87977,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.10396,  0.09071, -0.75972,  1.0276,  1.00,  0.00
1636, 810,  0.2749, -0.12695,  0.05957,  0.68328,  0.42229,  0.95894,  0.00,  0.69208,  0.96188,  0.50147,  1.00,  0.72923,  0.94428,  0.48387,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98039,  0.98039,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.09071, -0.68121,  1.02705,  1.00,  0.00
1637, 811,  0.27148, -0.12549,  0.06152,  0.68524,  0.42424,  0.95699,  0.00,  0.72825,  0.94428,  0.48094,  1.00,  0.7478,  0.93353,  0.47116,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98431,  0.98431,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.0858, -0.68121,  1.02403,  1.00,  0.00
1638, 811,  0.27148, -0.12549,  0.06152,  0.68524,  0.42424,  0.95699,  0.00,  0.72825,  0.94428,  0.48094,  1.00,  0.7478,  0.93353,  0.47116,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.98431,  0.98431,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.19713,  0.0858, -0.68121,  1.02403,  1.00,  0.00
1639, 813,  0.22314, -0.19873,  0.06201,  0.62463,  0.39687,  0.97263,  0.00,  0.82991,  0.87586,  0.49462,  1.00,  0.82209,  0.88172,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.10396,  0.0858, -0.75972,  1.02254,  1.00,  0.00
1640, 812,  0.22607, -0.20166,  0.06055,  0.62072,  0.39687,  0.97458,  0.00,  0.83089,  0.87488,  0.49756,  1.00,  0.82502,  0.87977,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.10396,  0.09071, -0.75972,  1.0276,  1.00,  0.00
1641, 812,  0.22607, -0.20166,  0.06055,  0.62072,  0.39687,  0.97458,  0.00,  0.83089,  0.87488,  0.49756,  1.00,  0.82502,  0.87977,  0.49951,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.10396,  0.09071, -0.75972,  1.0276,  1.00,  0.00
1642, 813,  0.22314, -0.19873,  0.06201,  0.62463,  0.39687,  0.97263,  0.00,  0.82991,  0.87586,  0.49462,  1.00,  0.82209,  0.88172,  0.49853,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99216,  0.99216,  0.01176,  1.00,  1.00,  0.00,  1.00,  0.00,  0.10396,  0.0858, -0.75972,  1.02254,  1.00,  0.00
1643, 814,  0.15576, -0.25439,  0.06152,  0.56598,  0.39296,  0.98436,  0.00,  0.88856,  0.81427,  0.51613,  1.00,  0.87977,  0.82502,  0.52004,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99608,  0.99608,  0.01176,  0.07843,  1.00,  0.00,  1.00,  0.00,  0.00044,  0.0858, -0.84695,  1.01988,  1.00,  0.00
1644, 814,  0.15576, -0.25439,  0.06152,  0.56598,  0.39296,  0.98436,  0.00,  0.88856,  0.81427,  0.51613,  1.00,  0.87977,  0.82502,  0.52004,  1.00,  1.00,  0.00,  0.00,  0.00, 2, 0, 0, 0,  0.99608,  0.99608,  0.01176,  0.07843,  1.00,  0.00,  1.00,  0.00,  0.00044,  0.0858, -0.84695,  1.01988,  1.00,  0.00
